feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,out1
1.785787155,3.753593617,0.080620503,1.184407414,7.8221616,0.745599883,0.597594247,2.243066958,1
1.12250709,0.786504714,1.346573486,1.387036944,1.252890549,1.839345852,0.904659388,1.487010624,0
0.741663713,2.106406137,0.26093816,0.796149098,3.504829761,0.562974375,5.432067753,2.037718838,0
0.719422247,4.170659001,0.123577283,0.510803803,2.840539735,1.000694449,1.663821476,2.540602478,0
0.247600324,2.954503716,0.841071425,0.833801769,4.994886614,1.174993056,5.357785557,2.949371881,1
1.712865,2.95042035,2.940966695,1.51109298,2.139618305,0.959841659,0.496240969,0.045090435,0
0.683938569,2.495810869,2.281154766,0.283460658,7.965995471,1.624646165,1.958177065,3.234453595,1
0.630832407,3.984133643,0.947953509,0.275783038,1.237664217,1.450443875,2.819732201,1.361077076,0
1.907257614,3.567504024,2.65681642,1.452084652,0.492918426,0.485755289,4.35969143,1.159287309,1
0.003771443,0.682057368,2.386696492,0.35643676,7.038415667,0.652442503,4.346389465,1.999032577,1
1.192782605,2.713846433,1.686086485,1.038415954,6.851926446,1.2298576,5.868965997,1.060125907,1
1.56376895,2.882079261,0.248975074,0.292100281,6.711838307,1.803649759,0.344200423,0.060273231,0
1.136773115,1.726824175,2.199059244,1.66978583,1.896180546,0.669075032,0.524461833,1.355907658,0
1.208042436,3.224035437,1.838199651,1.431399816,0.263345696,1.830677035,3.661942814,2.447095654,0
0.271326572,0.632852945,2.779743893,0.464733478,1.944667072,1.910760202,5.530217056,1.55847771,0
0.448847704,3.748499656,2.388529482,1.513950416,5.579097053,0.348095854,2.756836476,3.433840593,1
1.576955744,0.022855342,2.80061266,1.357407378,5.827207209,1.18014294,2.498909817,1.062715457,1
0.030914654,1.171983338,1.763765696,1.627288269,2.754393528,1.293655724,3.384136055,2.968082363,0
1.427159369,4.946888926,0.402078236,1.419088236,6.7338207,1.767000158,5.691455168,3.907847859,1
0.078131098,1.220678005,0.295532469,1.534514412,6.832355335,1.909213758,5.08136127,2.237736199,1
0.945416258,0.764829083,2.008562526,1.230084288,0.064899346,0.159775418,4.27992354,0.774764758,0
1.800091732,2.142495124,2.304667883,1.776133264,5.531569877,0.50863453,4.310226622,1.067450724,1
1.757623412,0.833018932,2.230254364,1.476258329,2.593054564,1.470436773,4.07616595,3.392537164,1
0.201356527,0.483143826,2.77382281,1.73219726,4.459915872,1.320934501,3.079126744,3.260196606,1
1.349513425,1.093578514,2.392211633,0.717150254,1.864485049,0.787464811,2.632215386,0.668581385,0
0.518929267,1.352852749,0.401565986,0.551557341,0.618449909,0.297344215,2.270406426,0.855859782,0
0.304210243,1.408987573,0.29196963,0.38535959,7.731575407,0.963863042,0.690373764,0.916149544,0
1.105279444,0.411383785,0.853324927,0.578165815,4.509320823,0.073378417,4.837035084,1.313990703,0
1.107193287,2.998853908,2.448001088,0.98899101,2.05710195,0.700185692,5.034218963,1.409531006,1
0.894200591,3.667545784,1.369741988,0.573670802,3.682329287,0.99470723,3.895228202,3.996656438,1
1.550083335,2.10160527,1.515510715,0.274195553,0.700377103,1.271810353,0.626732514,0.440617405,0
1.232147614,0.998686488,2.572019675,0.058809503,4.811548548,1.016106552,4.829058764,3.091657678,1
0.848578401,1.385164206,2.798141257,1.668255848,3.480307292,0.408631688,0.704594001,0.107853265,0
1.666323023,1.167154515,0.029451154,0.150349268,5.600014948,1.113434401,2.938112538,1.602079129,0
0.169516058,3.495721534,0.970188596,1.808938505,6.46803173,0.592001202,0.168562032,2.558716331,1
0.553562378,0.085355718,2.385360424,0.99514759,1.83731789,1.146247897,0.472523903,3.75203235,0
1.130278047,1.416169816,0.952420815,1.047953919,3.722365654,1.176448587,1.434209435,1.449677561,0
0.164886951,3.825573262,2.510707783,0.993511208,1.989672483,1.135968541,3.234319232,3.021567733,1
1.70972411,0.036741329,2.408343017,0.025543228,7.705228772,1.188917094,2.285682775,3.027818148,1
0.811841303,0.636727909,0.383029029,1.830446143,7.695471544,0.065042552,0.273963525,1.129142507,0
0.07924632,0.094044048,1.334948949,1.448427198,4.568260073,0.6000272,2.982765494,1.631976356,0
0.208067158,2.709567963,1.309267966,1.395082582,5.801042204,0.779970615,0.92123422,3.767657922,1
0.042395917,4.313284628,2.005061561,0.656789314,2.682520418,1.475423239,2.48646165,2.729148881,1
1.567688552,2.250398899,1.883649175,1.064236285,1.381519936,0.963031502,5.624899901,3.498145746,1
0.943741111,0.633321593,0.711287893,1.172176889,7.578107682,1.515988519,2.178086775,3.10446715,1
0.79979355,4.413390685,1.251418544,1.833685287,7.12575294,1.175363142,4.872900556,1.282516191,1
1.681239745,4.370991571,1.61997698,1.168390257,6.595604117,1.812880613,2.242055683,0.898169371,1
0.953822652,2.390605872,2.489870067,0.25957726,1.842848994,0.309362879,0.794693935,2.75384753,0
0.542256709,1.211193654,2.161572045,1.284105808,3.740434237,0.554982966,0.166929952,3.990701181,0
1.956987605,4.285226378,2.363377701,1.68397231,1.847758956,1.119866858,1.196809266,2.440773205,1
1.265291612,1.030478249,0.679929253,0.482266312,2.046391352,1.395833409,3.247694127,2.859437484,0
0.320565971,2.235075002,1.169183121,0.075405718,7.649807858,1.411550641,2.344067719,0.2667815,0
1.866709723,2.195036935,0.784298267,0.447134131,1.472721635,0.294346331,3.91168334,0.806953678,0
1.162581851,1.195071342,2.396519939,1.48719913,7.172568733,0.65507279,5.058948996,0.520138732,1
1.266092105,4.484587712,1.9210146,1.317672804,7.953255187,1.903951966,3.651324906,1.024624714,1
0.488943038,2.271441601,1.18591521,1.609742803,1.907677554,1.620297604,0.834334502,3.923180727,0
1.692226449,3.746194951,0.750304699,1.21803581,5.340963051,1.589816096,1.567535208,1.172992769,1
0.897542921,0.680359021,1.852720736,1.805648436,0.626084948,1.793802896,5.56293367,2.61358927,0
0.877492276,4.925562143,2.261085521,0.599420114,2.56999925,1.337147067,4.867061944,0.214841057,1
0.85536019,3.305877862,2.252590297,1.913051086,5.108135974,0.653599709,1.862066892,2.421592376,1
1.833718512,1.610973978,1.614539992,1.393577724,7.843680774,0.042965823,2.969031989,1.550980344,1
1.651475768,3.44439679,1.346189915,1.169158192,4.22085152,0.613103087,4.360634662,0.711853099,1
0.195322911,3.376853981,1.485585918,0.681948855,2.534656037,1.545248998,4.741290715,3.391471399,1
1.846862088,1.13511699,2.762975025,0.912330359,6.594809659,1.280592522,1.740735004,0.830411036,1
1.264838257,0.997811447,0.313021057,1.829983198,6.20967477,1.942186578,2.109135937,2.038192152,1
1.562268411,3.301665893,0.810258693,1.983564298,4.416482793,0.088525305,0.661329764,1.541631897,0
0.111597158,3.159057716,2.931735674,0.252637375,1.744411912,0.243366928,1.86293914,2.181332955,0
1.101571565,4.828667119,2.531489906,0.928233717,6.924821391,1.898932625,0.59425745,2.677354981,1
1.393919319,4.643060297,0.659043238,0.867143205,6.090275383,0.285162473,2.174218051,2.05760714,1
0.118617621,0.850101301,0.262660598,1.371297821,5.346736312,1.822266592,2.400625006,0.725640476,0
1.945743312,0.83080145,0.27546606,0.407000693,7.085478512,1.61526966,5.469935211,0.866190032,1
1.186648293,2.576163116,0.716366586,0.642139352,1.847969673,1.160721791,5.074566975,0.408987203,0
0.683793012,2.706592074,1.608793405,0.403000772,3.944565233,0.759813664,3.044871553,2.590047679,0
1.879251838,3.259957667,1.682265213,0.621390998,1.010503531,0.235586259,1.410075607,3.614834383,0
1.746064611,0.024061346,2.028951376,1.709919446,7.535052687,0.708467988,4.924702362,2.676460998,1
1.950257713,3.762172437,1.490373123,0.557898873,5.752628946,0.827220063,4.077985047,0.188282549,1
0.978065876,4.158554303,0.811525205,1.218905583,0.507726641,1.761673568,0.84199476,1.922203852,0
1.987179937,1.038109688,1.936381063,0.995809618,0.218490681,0.888883773,4.979072965,1.282654615,0
0.718683703,2.134046433,1.206624503,0.453111763,5.713308076,1.666733822,2.265727787,0.631294233,0
0.164610877,0.288855897,0.144576018,0.659350876,3.589795647,0.5589669,1.767480737,2.365806996,0
0.241033377,0.344990926,0.650202473,0.735770103,5.451633077,1.434793507,1.329682452,0.236985312,0
0.71971395,0.639545008,2.029333223,0.979162391,0.112948408,1.826135253,3.90499058,1.72614762,0
1.449024822,4.045723599,0.234039582,0.712039231,0.515604942,0.610628602,1.754713623,3.803702481,0
1.139427516,2.625140441,1.902004999,0.313552818,1.368830033,0.254799943,2.773722379,3.645588916,0
0.539671163,3.297445928,1.801486462,0.770403055,5.876278733,1.057889269,5.622251656,3.954518741,1
0.173567475,0.069067546,0.257932015,1.228192818,0.443933098,0.238854324,1.439275548,2.66261864,0
0.540896498,0.974122265,0.686803601,0.637115472,0.934119188,1.151751381,0.291464171,3.093296933,0
1.571061354,3.160944662,2.352543761,1.591775152,6.865625832,1.616939708,0.384344667,3.710525847,1
0.299204029,1.477486946,1.045631114,0.760134016,0.678707999,1.068886769,1.642529385,2.187591785,0
0.522146972,3.16661133,2.924230835,0.3194038,1.528543929,0.944940647,5.779714798,2.198832194,1
1.443300549,4.90330569,2.482082268,0.413759571,4.843232882,1.59646297,2.005296822,1.352233105,1
0.203216847,2.98060269,0.748912205,0.680851878,2.24196754,1.836703152,0.261080825,0.664095264,0
0.070877977,0.466336479,0.130969309,0.627479263,2.170149705,0.109034628,0.287588071,2.240866338,0
1.527616393,3.525888255,1.997904621,0.292169459,3.531190474,0.797428989,2.064082798,1.263217059,0
1.257150202,4.145332406,2.060455781,0.708490898,7.260955695,1.470854199,3.084904957,0.990096234,1
0.051687281,0.084124391,1.476524215,1.737131988,5.424163509,0.512124851,2.518746452,2.687817094,0
0.033359316,1.539497324,1.21417262,1.505902037,2.457072225,0.626768921,2.497134664,0.857260015,0
0.948350101,1.534671078,1.877506858,1.807660478,6.341207163,1.894131606,4.842457395,1.615981496,1
0.931075126,4.610073938,2.496206807,1.541435312,1.689912351,0.13736577,3.895439998,0.309631641,0
1.143597654,3.590095688,2.517712687,0.919168248,4.524357696,0.713988947,4.081232685,0.093704111,1
1.762908318,4.34469542,0.085248035,1.261555658,1.275288737,1.2784599,3.770808646,3.863744346,1
1.956425882,3.441058158,0.794379319,1.561604141,3.79988561,1.334024544,1.5188719,3.989862318,1
0.880422434,1.074582212,1.889946739,1.640468862,1.422848413,0.222726611,1.35208602,1.699884355,0
0.430223057,3.540059331,0.91402597,0.838949478,0.640777841,0.417731987,1.156093297,3.149847796,0
0.099220669,0.570563102,1.346792046,0.006622954,1.139921185,0.99196688,4.212104724,2.857968937,0
1.126293365,1.09096589,0.343230121,0.890789363,3.259798689,1.823244865,3.431915701,0.087153348,0
1.325982764,0.169626038,1.398023095,0.003616683,1.108962078,0.319017874,4.082380156,1.59534801,0
1.127457202,1.49228995,2.615628845,0.132473723,4.652914481,1.241818723,3.783841286,3.57333908,1
0.707428535,2.306292944,1.066974985,1.042170651,7.012689606,1.736170123,1.069085193,3.305284899,1
0.437376672,4.383672679,0.89319059,0.729956838,5.86653595,1.035822243,2.061613372,2.27937674,1
1.798201768,3.491940064,1.390812685,0.35935542,6.037008933,1.193693886,3.02616049,1.285676935,1
1.65811418,0.842174334,1.593720575,0.58349164,3.61530199,1.920098581,5.707808374,0.139334728,1
0.419189222,0.611203534,1.330736069,0.461490985,7.689895323,1.193644585,1.981587219,0.77772817,0
1.936077438,0.76698878,1.046731207,1.416545209,1.25258344,1.192265234,1.460452669,3.25553863,0
1.483896528,0.005103762,0.191119948,0.187422961,5.311750124,1.453891288,3.825166986,1.802870041,0
0.297398908,1.458689466,2.154299185,0.977342147,2.062834257,0.205154667,3.295752899,0.398758444,0
0.674753538,4.285603989,2.875764451,1.060808596,4.402849227,0.947706526,1.563823158,3.697086512,1
0.212738922,4.700737341,1.347560855,0.176366494,2.588706912,1.617303577,3.852893633,0.462675626,0
0.009496039,0.812950745,0.899579738,0.802030586,0.351302614,0.026870135,0.639916164,2.469377428,0
0.191756633,4.760314938,2.232153845,1.316119801,2.151509709,0.138348884,3.953516386,1.816935153,1
0.391932475,1.447533524,1.867907333,1.734324335,3.233060697,0.221068743,2.869118867,3.377709282,0
1.49614699,0.998095054,1.517890914,0.46863038,5.318379956,0.796632452,1.417489005,0.248939977,0
0.500325028,0.231913247,2.212487477,0.353440118,5.207830276,1.601148369,2.799113372,3.932458798,1
1.75969404,3.002009065,2.578871094,0.459162597,7.566266941,1.294435847,2.065461262,1.088115891,1
0.646790965,0.931566931,0.935495654,1.82172937,6.513003633,0.504337361,1.538930878,1.119545751,0
1.994130842,1.523019175,0.620464612,0.008468044,4.468388503,0.329485047,5.605257033,0.231946537,0
0.561269204,2.179018506,0.537754122,1.739457803,0.905849241,1.037321395,3.436339252,2.065677058,0
1.843604797,0.013585323,0.12643683,1.102749151,3.876247231,0.808862055,5.714550469,0.876692469,0
1.635298033,0.699211594,1.42023095,0.01801033,7.108510046,1.26227963,2.05539039,0.785389923,0
1.361067312,4.308250842,2.961192829,0.040487614,7.026975985,1.980500391,0.093736533,3.177979857,1
0.189027744,2.06978356,2.301296279,0.559669193,1.697352155,0.468222626,5.194802905,3.956721357,1
1.570068848,0.082829669,2.319695798,0.19109538,3.316797153,0.456737912,2.350433074,1.20734273,0
0.068282963,3.876522544,0.666122414,1.720939104,6.659463246,0.596492601,1.427158239,1.02588271,1
0.045334095,4.922498887,0.087533373,0.308702344,1.12173121,0.665009221,0.008890999,2.495926007,0
1.093154491,0.650061485,1.400825447,0.594945137,5.382706556,0.032622133,5.80035962,3.298829354,1
0.553123507,1.388655235,0.542428909,0.70257465,4.570603041,1.700939573,1.972120651,2.124151429,0
1.515817554,2.747765439,0.596060375,0.946311276,7.899031048,0.079803374,1.324421954,3.027338316,1
1.847230294,4.41924116,1.703288837,0.081699276,4.360196581,1.277363707,3.727330049,2.396106658,1
1.46863005,3.433701473,0.043489765,1.613933075,3.80987874,0.308930879,1.137051593,1.051970635,0
1.779367392,0.567150123,0.702231057,0.148192514,5.128046504,1.065812877,5.985125689,0.064911996,0
0.770472276,2.59249941,1.407911374,1.623730241,6.572920215,0.325878494,0.628171863,2.631491744,1
1.195745565,4.2283057,2.248592935,0.544839318,4.59744154,0.259947836,3.933588979,1.344690744,1
1.409342285,3.446013951,0.303766728,1.141027386,1.763349703,1.532842323,3.629401839,3.961312645,1
1.100744857,2.12016806,1.480407202,1.917328746,4.288502893,1.796821832,5.035239182,3.452490583,1
0.598879288,4.28052267,0.422336473,0.662016316,4.594789544,0.335045936,3.666837532,3.702793575,1
1.928782027,3.691865828,2.997880503,0.752280891,2.789488503,1.702608532,2.047279725,0.284704485,1
0.800122751,4.335323707,1.154188549,0.712134853,3.404766872,0.753811707,4.122902773,2.976793783,1
0.187996877,3.220693541,1.943213795,1.080587678,5.054574625,1.154453903,0.904445902,1.813564997,0
0.980109153,1.310662764,2.664527106,0.730547259,7.488412591,0.283371438,4.032954238,0.483414393,1
0.357985296,4.6225252,0.506472046,1.868376301,0.328183091,0.450110786,2.677879995,3.194766258,0
0.696980913,1.901460647,1.422953332,1.576190933,2.317371501,0.774092421,1.394620759,1.431911696,0
1.264592153,3.825973414,0.7216951,1.365408706,2.242900962,1.167032918,3.430675412,0.593579485,0
0.589214508,3.883457827,2.49068557,1.855681366,7.501176974,1.053374945,0.172059982,0.299205929,1
0.332882789,1.776539987,2.186402703,1.693124951,0.247395837,0.038589235,5.64142583,2.993090713,0
1.156311467,2.656767775,2.826742166,1.074554024,4.985291167,0.947017521,0.771064923,0.698828476,0
0.696755308,1.229013321,1.360134164,0.710524618,5.950948615,0.096966719,5.503979496,1.92472684,1
1.700968094,1.045783699,0.118285625,1.582821505,0.3886031,1.975844601,1.756775809,3.062848674,0
0.78837068,2.656298782,2.281690304,0.459062195,7.487293205,0.050018351,3.208919379,3.393359909,1
1.152191296,4.101897351,1.075708656,1.59020566,0.978673247,0.590191135,0.981100495,2.855416089,0
1.477707249,3.849098013,2.527815415,1.178808304,7.806493379,1.793595599,3.014644391,3.97734841,1
0.624848975,0.668868709,1.256200936,1.168253095,5.611181806,1.434497456,5.221946186,3.309636966,1
1.961807313,0.725214074,1.693082672,0.877161527,3.80616838,0.603093276,4.205622055,3.046508255,1
0.314631333,1.21472225,1.991523245,1.276643024,7.770511636,1.425257025,1.32461652,3.689225357,1
1.993948238,2.463631155,1.794336658,1.700199932,4.056898176,0.656825048,5.960730685,3.515566528,1
0.974857827,2.657391704,1.467346663,0.289818594,4.420105463,1.678203704,3.043153666,3.612600532,1
1.272340881,2.418705664,0.810576985,1.376563919,5.580225287,0.788175174,0.784745912,1.19266953,0
0.559252375,3.85835578,0.339837876,1.775203278,7.195000215,0.889163186,0.96358761,3.090097892,1
0.421753467,1.567476796,2.471748929,1.311437458,0.305163042,1.953251453,3.702241299,2.189165629,0
1.10021915,4.570824106,2.917122349,1.05804587,7.819691867,0.581843505,2.078817521,3.954984296,1
1.975139797,2.269090939,1.686054583,1.558825975,2.691312408,1.383654513,2.450329478,1.98559107,0
0.801580105,1.311757934,0.3325823,0.538461058,6.633258517,1.934923553,2.549801572,2.936646769,1
0.451789716,2.660002845,2.510664237,1.101552004,5.687938912,0.097661326,5.646526388,0.007819759,1
1.114497135,4.330086369,0.688904179,1.046316608,6.052390652,1.461390172,0.623085282,1.579817337,1
1.586529301,0.639251497,2.678701999,0.841262709,1.375928762,0.654165482,5.906544664,3.933202617,1
1.552702537,1.474431615,0.25858132,1.636291409,3.039929399,1.732117753,2.451761474,2.652942293,0
0.854220594,3.915434129,0.630711126,1.781086825,2.613962792,0.730906821,4.726298024,3.147718026,1
1.326032825,1.376716759,0.304598981,0.276004911,3.981207677,1.701309631,2.240641456,0.861269447,0
0.852083616,3.696066492,2.934913101,1.968014081,0.410561915,1.409259537,2.213064152,3.175369587,1
0.790628675,2.078112443,2.554648606,1.715644256,7.47946718,1.726955525,2.803310423,0.027628136,1
1.63736367,0.336488022,2.195319048,1.003472031,2.449143427,1.796612059,3.196071353,2.683580061,0
0.432812587,2.352584763,1.335426489,1.014680387,0.724423678,1.564532388,0.989942633,3.123527181,0
1.289491433,2.179060323,1.389516448,1.667644701,6.478310394,1.966374048,5.851796818,2.41782639,1
1.902472769,2.257151229,0.194549494,0.763137307,5.429218871,0.30908958,2.587755727,2.062038929,0
0.975410932,2.170160638,1.610128342,1.325806748,7.870235347,1.759261912,4.76721687,1.975480199,1
0.452473939,0.402003025,1.658871683,0.534682668,3.71978717,1.142381568,1.712380562,2.390762751,0
1.212656576,1.948033982,2.4861076,0.107564706,0.543760477,1.346216387,2.962763579,0.574797328,0
1.799057398,3.569968041,1.052558754,0.020056543,5.868897177,0.684134253,2.014871266,3.040176786,1
1.576220709,0.973312404,0.801335689,1.726034801,3.769305939,0.782880408,1.531267279,3.230628898,0
0.662530192,3.573729551,1.329378446,0.962015343,5.385446365,1.311861472,3.236693109,1.813588811,1
1.657704577,3.232644763,1.450991817,1.853893698,3.772777088,0.268090832,5.404766649,2.835127327,1
1.551322632,3.527815335,1.554026342,1.842789324,4.801303733,1.462314055,1.350417033,3.10796231,1
1.088301584,3.360696458,0.856725589,0.586972789,5.594397614,0.128716879,2.309047235,0.824713899,0
1.995177805,4.976985664,1.340203359,1.578329617,3.969842365,1.970527901,0.449521039,0.84890818,1
0.992151622,0.556627655,0.808066834,1.760537372,5.60499307,1.338279252,2.457073259,2.857977922,1
1.717665058,1.583845914,2.298997715,0.944260966,0.409170246,0.899728433,1.643385005,2.477555654,0
0.640644752,4.808554778,0.827646423,0.838052464,2.49249557,0.379907766,3.79595186,3.926823157,1
1.844112525,1.631069309,1.375879681,1.574365255,2.442671184,1.460533166,0.26624269,3.756094768,0
1.987245793,3.588843779,1.738962922,0.815629865,5.32059271,1.790353397,0.112195398,2.76760146,1
1.171400771,2.089461936,2.369534375,1.354558852,0.763368498,0.869458253,1.276411079,1.313881176,0
0.994424378,3.079482468,2.158402807,0.131968007,4.807624818,0.623757051,2.789001378,3.886260616,1
1.721601481,0.19367795,1.189249745,1.6934267,0.564253525,1.905567756,2.740467246,2.935077685,0
0.789810766,2.037969353,1.332260662,1.952901598,4.062603472,1.335593884,3.172429674,1.758872417,1
1.197814569,1.261687633,0.151201548,1.833912978,4.475799745,1.447825694,1.335304162,2.896640141,0
1.137948406,2.978788011,1.544089325,0.289028958,7.871233007,1.850461811,0.827608482,0.557472191,1
1.983125222,2.915545262,1.86616871,1.337582649,1.745116833,0.788016277,4.846228716,0.872585864,1
1.393086185,4.65692393,0.412619578,1.060680817,2.01033668,1.975233488,0.331331662,3.156263866,0
0.241974585,1.297636475,0.651733835,0.683081681,4.927807049,0.168420417,5.190795892,2.960659514,1
1.955519877,2.635501737,1.053372023,0.151080906,3.457089241,0.055125886,5.283101574,0.922095322,0
1.096348466,4.256943752,1.408730239,0.298608029,4.698018374,0.613513298,2.477969768,1.699720111,1
0.841751519,1.333665902,2.179969597,0.349005235,2.991367153,1.41197735,1.776118383,3.410308094,0
1.58742983,0.956898886,1.414698793,0.103078185,3.394711308,1.290636086,1.715319382,3.209647332,0
0.577988366,0.365925405,1.501171007,0.887849755,1.033960537,0.132222043,3.841962086,3.4305321,0
0.208961682,0.797764629,0.176531072,1.664754902,1.716035633,1.482553826,2.145463139,3.503874191,0
0.594963622,3.459627075,2.293689272,0.965452678,0.433940766,0.267356598,0.472882982,2.685124069,0
0.901132908,1.626876343,0.667284933,1.742150719,3.563035538,0.718592181,3.902562374,1.437147949,0
0.553576393,3.190360035,2.323630985,0.24922966,4.594771538,1.894589513,2.82554021,0.210555529,0
1.951873511,3.487609316,0.065041367,1.406577715,1.363307887,1.752066676,2.042616759,3.67088451,0
1.169094682,1.70067384,1.108938868,1.120404158,3.450000352,1.920553079,2.496089421,3.122773378,1
1.021439646,3.594814798,0.918286175,1.105597177,6.27482063,0.963780085,3.60981237,0.737787988,1
0.058393796,0.190367439,0.749194159,1.214963882,4.439943263,0.95126,2.24828609,0.19767158,0
0.513868228,1.881254751,0.235470561,1.133656452,2.540514533,1.996998299,1.950330346,2.956466642,0
0.274868787,1.676573822,2.924722845,1.573815697,3.189615832,1.414685917,1.483704432,1.789728352,0
1.536964244,1.880988342,2.882469024,1.662914355,3.011295385,0.425191791,3.347550666,0.188758032,0
1.661373983,0.379358161,0.868872448,1.010163566,6.631627704,1.823639858,3.141089728,2.779297627,1
0.102152721,0.410754706,1.581575053,0.294475186,0.734964217,1.165427631,3.284307258,2.572543397,0
1.629976293,1.931929672,1.493968042,0.324512461,4.68817484,1.80814455,3.30096291,2.344479292,1
1.0144033,3.076537132,0.671746957,1.543523998,4.622771839,0.851453404,3.775630146,0.51858653,1
0.04969769,0.840516522,2.615234176,1.490012352,2.597240424,1.887468016,4.850341144,1.675204282,1
0.289034077,4.936405797,0.235481553,0.044745635,1.181350037,1.214321659,1.679700347,0.627904024,0
0.391054046,1.326348251,1.315154197,1.208892535,6.93752856,0.845604251,4.038217626,1.276478658,1
1.719523083,3.566268262,2.593734171,1.280092283,2.045431522,1.786153289,5.088430401,0.114687947,1
0.815840956,0.182353987,0.892817229,1.694193635,1.474518209,0.913126036,5.029038093,1.009494023,0
0.351668692,4.970917595,0.466945314,0.34459733,7.903688324,0.150258874,2.570991437,1.679619012,1
0.836183246,1.381430822,0.989007678,1.647799706,0.848752105,1.335401416,2.861956737,2.489130556,0
1.848439583,2.249889581,1.755263836,0.049984448,2.298752332,0.576512872,2.629331362,2.976903634,0
0.190875912,2.948992619,2.60993607,0.001706914,6.145065613,0.735779066,3.596685572,0.964027471,1
1.609834667,0.384683236,2.842800392,1.307760945,3.423334834,1.043834364,5.39959921,3.361322015,1
1.568626762,1.993153176,0.006611148,1.801494662,2.447253792,0.829817907,2.503900689,3.478980837,0
0.832103435,4.030520166,0.650956376,1.332245458,4.11482798,1.974459668,2.088736616,3.906920034,1
1.90971597,1.855946615,0.252258085,0.765090053,6.485842409,0.313463157,4.581684458,1.427920705,1
0.976205931,0.708010651,2.115395254,0.638336007,5.361958875,0.299391374,1.604677678,0.184897893,0
0.49295335,0.845307088,0.484491672,1.874167266,3.149090661,0.757483708,3.724420329,0.567870223,0
1.355736498,2.346109068,1.86751512,0.283512469,4.625882241,0.673835771,2.844451976,3.983684811,1
0.666905579,3.886186554,2.345033109,0.750573955,2.464330961,1.206215528,3.427795166,3.515267988,1
0.598124502,1.491873536,0.546835424,1.100724176,4.162734774,0.937853712,1.166934415,1.782123662,0
1.413555122,0.447951272,1.948794834,1.913818494,4.14250116,0.671055712,2.152657841,3.365890879,1
0.449027781,0.195671489,1.449735914,1.149449408,3.435723157,1.684770066,1.609568415,1.635721792,0
1.740917581,3.997651565,0.73905552,0.429788848,7.285843206,0.566481283,1.942121154,0.588079492,1
1.706906918,0.687649457,2.949869313,0.175728749,1.829178587,0.181853647,5.187082916,1.225935716,0
1.854279405,4.605634042,1.046334462,0.937202068,4.993871492,0.787649614,1.353798775,0.331038647,0
1.91189986,2.403384438,1.470639139,0.300428137,1.347803876,1.124559318,2.35326583,1.890413739,0
1.350696209,0.053232802,0.695622422,0.099798448,3.110488193,1.654679613,3.10206299,1.376159373,0
0.62103651,1.922202446,1.519687527,1.30447527,1.823697978,1.224873585,4.790325117,3.244147227,1
0.542825991,4.961921184,2.559834996,0.104189947,3.445194642,1.102511363,2.957007392,0.607385137,1
1.362430715,0.424871077,2.738985728,0.83578405,0.742108556,0.452221626,1.504503163,1.959576675,0
0.705379864,2.472216899,0.237740666,1.998593884,0.289096142,1.234029681,5.650440415,1.390162619,0
1.647284755,0.748331981,2.03459194,0.671487645,3.429389253,0.23637343,5.807574395,2.841341659,1
0.990953509,3.751757069,1.15980364,0.129741201,5.889483037,0.343053631,4.8684472,3.192055824,1
1.04901639,0.485052531,0.096257708,0.911059676,0.392701121,1.899185881,0.539501319,2.758223204,0
0.073915504,1.909066215,2.680736464,0.282173148,2.895089431,1.617066973,5.629329952,1.754765946,1
1.356747908,1.744987284,0.058988418,1.163877123,3.170742293,1.698298911,5.827532178,3.486486621,1
1.86292202,4.131558941,0.356912399,1.155123952,3.446249498,0.601192581,5.81066544,0.675888208,1
1.460212855,1.788956622,0.634931695,1.567775904,3.959549145,1.100891139,2.356408089,3.73854611,1
1.820419824,1.709710053,1.453229161,0.315889945,2.757773034,0.347202206,4.056317005,2.520308827,0
1.776416562,3.699428595,0.358675855,1.861252238,7.912278516,0.121364355,1.656724247,2.108747732,1
1.170153181,0.854066358,0.093084302,0.032849895,5.047512363,1.553036069,1.989913498,3.633954485,0
0.53676368,3.207206972,0.468069685,0.936875037,6.010039502,1.730991833,0.274012916,2.135226395,0
1.63750797,1.375099585,1.567229385,0.064291137,0.786219479,0.516082506,1.733724876,0.63333557,0
1.589221421,3.960947695,0.053214626,1.711185629,1.62108937,1.779463741,0.351927802,2.50837686,0
0.371137218,0.461647439,0.706021273,0.807692976,2.619370321,0.117449648,3.07178766,1.920237111,0
1.75817658,0.622415923,0.902798846,0.369621113,2.534307191,1.40020662,5.362039252,0.339901685,0
1.162943107,1.229911439,2.774234652,1.604538527,7.358966736,1.15327816,0.400814207,1.002297333,1
0.87468926,2.744218893,1.019468275,0.33088405,7.385277674,0.209938687,3.956593579,3.515164545,1
1.739897796,3.702235537,0.577024773,0.973838439,4.475980474,0.285256331,0.919195011,0.945402371,0
0.312045145,0.745489852,2.148535605,0.280602249,3.579280807,0.056718419,3.642958855,3.567980003,0
1.137292676,2.326035228,0.818281586,0.228984927,4.634236938,1.590365089,2.685442102,1.310906969,0
1.655520347,4.93859207,0.291959491,0.537980643,4.269570586,0.250973346,1.666789167,2.455173825,1
1.729218149,1.620512726,2.655772114,1.076708532,2.59150527,0.651119914,0.53652783,1.557674912,0
1.013824547,0.886093215,2.777599287,0.458219327,3.134572362,1.859625385,5.339873321,2.28814741,1
